# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Tuesday: February 10 2015
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
44.0166667,-113.4666667,20150210,"BIG AND LITTLE LOST BASINS",524,"13E27S","Hilts Creek","8000",1.3,0.5,260,,7.9,9.0,88,,
43.8166667,-114.2666667,20150210,"BIG AND LITTLE LOST BASINS",601,"14F03S","Lost-Wood Divide","7900",2.4,0.8,300,,12.6,14.7,86,,
44.4333333,-113.3166667,20150210,"BIG AND LITTLE LOST BASINS",620,"13E18S","Meadow Lake","9150",2.1,0.6,350,,11.2,11.6,97,,
44.4166667,-113.4000000,20150210,"BIG AND LITTLE LOST BASINS",636,"13E06S","Moonshine","7440",1.1,0.6,183,,10.4,8.8,118,,
43.8666667,-114.2166667,20150210,"BIG AND LITTLE LOST BASINS",792,"14F02S","Stickney Mill","7430",2.0,0.3,667,,8.0,7.2,111,,
,,,,"BIG AND LITTLE LOST BASINS",,,Basin Index (%),"","",335,,"","",99,, 
41.8333333,-115.4500000,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,"15H01S","Bear Creek","8040",0.7,1.0,70,,13.7,15.0,91,,
41.7666667,-115.7000000,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,"15H04S","Big Bend","6898",0.3,0.4,75,,7.0,7.6,92,,
42.1666667,-114.2000000,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,"14G01S","Bostetter R.S.","7500",2.0,0.8,250,,14.6,12.2,120,,
42.3166667,-113.6166667,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,"13G01S","Howell Canyon","7980",3.0,1.0,300,,22.4,18.5,121,,
42.1833333,-114.2833333,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",610,"14G02S","Magic Mountain","6880",1.8,1.0,180,,16.6,15.6,106,,
41.8666667,-115.2500000,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",698,"15H14S","Pole Creek R.S.","8360",0.5,0.4,125,,6.8,8.0,85,,
41.7333333,-115.4666667,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",746,"15H03S","Seventysix Creek","7350",0.3,0.6,50,,9.1,10.2,89,,
42.0166667,-115.0000000,20150210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",871,"15G02S","Wilson Creek","7120",0.8,0.6,133,,14.5,11.6,125,,
,,,,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",,,Basin Index (%),"","",162,,"","",106,, 
43.7500000,-115.2333333,20150210,"WEISER, PAYETTE, BOISE",306,"15F04S","Atlanta Summit","7580",4.7,1.2,392,,27.1,22.8,119,,
44.3000000,-115.2333333,20150210,"WEISER, PAYETTE, BOISE",312,"15E11S","Banner Summit","7040",4.3,1.2,358,,22.0,21.0,105,,
44.9500000,-116.1500000,20150210,"WEISER, PAYETTE, BOISE",319,"16E11S","Bear Basin","5350",2.5,1.0,250,,18.2,17.2,106,,
44.6000000,-116.9833333,20150210,"WEISER, PAYETTE, BOISE",324,"16E10S","Bear Saddle","6180",1.9,1.1,173,,17.7,17.8,99,,
44.6333333,-115.8000000,20150210,"WEISER, PAYETTE, BOISE",338,"15E02S","Big Creek Summit","6560",3.8,1.3,292,,25.4,24.9,102,,
45.0500000,-116.1333333,20150210,"WEISER, PAYETTE, BOISE",370,"16D09S","Brundage Reservoir","6250",3.9,1.5,260,,29.6,25.8,115,,
44.2833333,-115.6500000,20150210,"WEISER, PAYETTE, BOISE",423,"15E08S","Cozy Cove","5400",3.9,0.9,433,,17.9,17.6,102,,
44.5500000,-115.5666667,20150210,"WEISER, PAYETTE, BOISE",439,"15E04S","Deadwood Summit","6860",5.1,1.8,283,,28.6,31.0,92,,
43.6000000,-114.6666667,20150210,"WEISER, PAYETTE, BOISE",450,"14F08S","Dollarhide Summit","8420",3.3,1.0,330,,16.3,18.1,90,,
43.9500000,-115.2666667,20150210,"WEISER, PAYETTE, BOISE",496,"15F14S","Graham Guard Sta.","5690",3.1,0.8,388,,20.1,16.1,125,,
44.0500000,-115.4500000,20150210,"WEISER, PAYETTE, BOISE",550,"15E09S","Jackson Peak","7070",3.6,1.3,277,,24.6,23.0,107,,
43.9333333,-115.6666667,20150210,"WEISER, PAYETTE, BOISE",637,"15F01S","Mores Creek Summit","6100",4.2,1.4,300,,29.3,25.3,116,,
43.5000000,-115.5666667,20150210,"WEISER, PAYETTE, BOISE",704,"15F06S","Prairie","4800",2.1,0.5,420,,15.9,10.7,149,,
45.1833333,-115.9666667,20150210,"WEISER, PAYETTE, BOISE",740,"15D01S","Secesh Summit","6540",3.9,1.4,279,,21.4,23.0,93,,
44.7666667,-116.2500000,20150210,"WEISER, PAYETTE, BOISE",782,"16E05S","Squaw Flat","6240",4.4,1.3,338,,21.2,21.2,100,,
43.6333333,-115.4333333,20150210,"WEISER, PAYETTE, BOISE",830,"15F05S","Trinity Mtn.","7770",4.5,1.5,300,,28.3,27.7,102,,
43.8000000,-114.8500000,20150210,"WEISER, PAYETTE, BOISE",845,"14F04S","Vienna Mine","8960",4.5,1.3,346,,25.0,21.2,118,,
45.0666667,-116.4500000,20150210,"WEISER, PAYETTE, BOISE",855,"16D08S","West Branch","5560",4.2,1.2,350,,23.1,21.6,107,,
,,,,"WEISER, PAYETTE, BOISE",,,Basin Index (%),"","",313,,"","",107,, 
41.7666667,-115.7000000,20150210,"OWYHEE MALHEUR",336,"15H04S","Big Bend","6898",0.3,0.4,75,,7.0,7.6,92,,
44.2500000,-118.5166667,20150210,"OWYHEE MALHEUR",357,"18E16S","Blue Mountain Spring","5870",2.7,1.0,270,,18.6,17.9,104,,
41.8166667,-116.1000000,20150210,"OWYHEE MALHEUR",476,"16H08S","Fawn Creek","7031",0.6,0.8,75,,13.9,15.0,93,,
41.5500000,-116.0000000,20150210,"OWYHEE MALHEUR",548,"16H02S","Jack Creek Upper","7377",0.9,0.7,129,,14.3,13.5,106,,
41.5166667,-116.0166667,20150210,"OWYHEE MALHEUR",549,"16H04S","Jacks Peak","8424",1.2,1.1,109,,14.4,17.3,83,,
44.2166667,-118.6333333,20150210,"OWYHEE MALHEUR",563,"18E18S","Lake Creek R.S.","5240",1.8,0.7,257,,14.6,13.8,106,,
41.7833333,-116.0333333,20150210,"OWYHEE MALHEUR",573,"16H05S","Laurel Draw","6682",0.6,0.7,86,,12.7,12.5,102,,
42.6000000,-116.5666667,20150210,"OWYHEE MALHEUR",654,"16G07S","Mud Flat","5730",1.0,0.4,250,,8.6,8.0,108,,
42.7666667,-116.9000000,20150210,"OWYHEE MALHEUR",774,"16G01S","South Mtn.","6500",2.3,1.0,230,,16.8,16.4,102,,
41.2333333,-116.0333333,20150210,"OWYHEE MALHEUR",811,"15H09S","Taylor Canyon","6325",0.4,0.3,133,,5.6,6.0,93,,
,,,,"OWYHEE MALHEUR",,,Basin Index (%),"","",166,,"","",99,, 
45.2166667,-117.2000000,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",302,"17D02S","Aneroid Lake #2","7400",3.4,1.1,309,,23.2,20.9,111,,
45.1500000,-118.2166667,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",331,"18D09S","Beaver Reservoir","5150",1.1,0.7,157,,14.6,13.9,105,,
44.8333333,-118.1833333,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",361,"18E05S","Bourne","5850",2.2,0.9,244,,18.3,17.1,107,,
45.1833333,-118.5500000,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",422,"18D08S","County Line","4830",1.0,0.7,143,,10.7,10.1,106,,
44.8666667,-118.1166667,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",464,"18E03S","Eilertson Meadows","5510",2.7,0.8,338,,19.5,14.5,134,,
44.7666667,-118.3166667,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",494,"18E08S","Gold Center","5410",1.7,0.6,283,,13.7,12.6,109,,
45.2666667,-117.6833333,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",647,"17D06S","Moss Springs","5760",2.1,1.3,162,,27.3,24.0,114,,
45.2666667,-117.1666667,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",653,"17D18S","Mt. Howard","7910",3.3,1.0,330,,20.4,18.9,108,,
45.0000000,-117.1666667,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",736,"17D08S","Schneider Meadows","5400",3.9,1.6,244,,26.8,26.7,100,,
45.0833333,-117.5500000,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",812,"17D07S","Taylor Green","5740",2.1,1.2,175,,20.7,19.2,108,,
45.0666667,-118.1500000,20150210,"GRAND RONDE, POWDER, BURNT, IMNAHA",873,"18D21S","Wolf Creek","5630",1.2,0.8,150,,14.9,14.5,103,,
,,,,"GRAND RONDE, POWDER, BURNT, IMNAHA",,,Basin Index (%),"","",231,,"","",109,, 
44.3000000,-115.2333333,20150210,"CLEARWATER AND SALMON",312,"15E11S","Banner Summit","7040",4.3,1.2,358,,22.0,21.0,105,,
44.4666667,-112.9833333,20150210,"CLEARWATER AND SALMON",318,"12E08S","Beagle Springs","8850",0.2,0.4,50,,5.0,6.8,74,,
44.9500000,-116.1500000,20150210,"CLEARWATER AND SALMON",319,"16E11S","Bear Basin","5350",2.5,1.0,250,,18.2,17.2,106,,
44.6333333,-115.8000000,20150210,"CLEARWATER AND SALMON",338,"15E02S","Big Creek Summit","6560",3.8,1.3,292,,25.4,24.9,102,,
45.0500000,-116.1333333,20150210,"CLEARWATER AND SALMON",370,"16D09S","Brundage Reservoir","6250",3.9,1.5,260,,29.6,25.8,115,,
46.7666667,-115.3000000,20150210,"CLEARWATER AND SALMON",411,"15C16S","Cool Creek","6280",4.7,2.5,188,,37.5,39.8,94,,
46.5666667,-115.2833333,20150210,"CLEARWATER AND SALMON",425,"15C09S","Crater Meadows","5960",5.3,2.0,265,,42.5,35.2,121,,
45.1666667,-113.5833333,20150210,"CLEARWATER AND SALMON",436,"13D19S","Darkhorse Lake","8945",2.0,1.0,200,,22.7,19.1,119,,
44.5500000,-115.5666667,20150210,"CLEARWATER AND SALMON",439,"15E04S","Deadwood Summit","6860",5.1,1.8,283,,28.6,31.0,92,,
46.8333333,-116.1166667,20150210,"CLEARWATER AND SALMON",466,"16C20S","Elk Butte","5690",3.4,2.0,170,,28.0,32.9,85,,
43.8833333,-114.6666667,20150210,"CLEARWATER AND SALMON",489,"14F17S","Galena","7470",2.6,0.7,371,,14.7,13.3,111,,
43.8666667,-114.7166667,20150210,"CLEARWATER AND SALMON",490,"14F12S","Galena Summit","8780",3.0,0.8,375,,16.8,14.0,120,,
46.4833333,-115.6333333,20150210,"CLEARWATER AND SALMON",520,"15C06S","Hemlock Butte","5810",4.3,2.1,205,,34.8,35.7,97,,
46.9833333,-115.0333333,20150210,"CLEARWATER AND SALMON",530,"15C10S","Hoodoo Basin","6050",5.1,2.0,255,,33.8,33.4,101,,
45.0000000,-113.4500000,20150210,"CLEARWATER AND SALMON",576,"13E23S","Lemhi Ridge","8100",0.5,0.5,100,,9.7,8.6,113,,
46.6333333,-114.5833333,20150210,"CLEARWATER AND SALMON",588,"14C05S","Lolo Pass","5240",3.6,1.6,225,,29.4,24.5,120,,
47.0833333,-115.9666667,20150210,"CLEARWATER AND SALMON",600,"15B14S","Lost Lake","6110",5.1,2.6,196,,38.1,41.9,91,,
44.4333333,-113.3166667,20150210,"CLEARWATER AND SALMON",620,"13E18S","Meadow Lake","9150",2.1,0.6,350,,11.2,11.6,97,,
44.4666667,-114.4833333,20150210,"CLEARWATER AND SALMON",627,"14E01S","Mill Creek Summit","8800",2.6,0.7,371,,13.5,13.1,103,,
44.4166667,-113.4000000,20150210,"CLEARWATER AND SALMON",636,"13E06S","Moonshine","7440",1.1,0.6,183,,10.4,8.8,118,,
45.6666667,-113.9500000,20150210,"CLEARWATER AND SALMON",638,"13D16S","Moose Creek","6200",1.7,0.9,189,,18.4,14.5,127,,
44.8500000,-114.2666667,20150210,"CLEARWATER AND SALMON",639,"14E04S","Morgan Creek","7600",1.6,0.6,267,,11.2,10.7,105,,
45.7000000,-115.2333333,20150210,"CLEARWATER AND SALMON",650,"15D06S","Mountain Meadows","6320",1.2,1.0,120,,24.3,17.9,136,,
45.7333333,-114.4833333,20150210,"CLEARWATER AND SALMON",662,"14D02S","Nez Perce Camp","5650",1.4,0.8,175,,20.0,14.4,139,,
45.7000000,-113.9666667,20150210,"CLEARWATER AND SALMON",727,"13D22S","Saddle Mtn.","7940",1.3,1.1,118,,17.4,16.3,107,,
46.4666667,-114.6333333,20150210,"CLEARWATER AND SALMON",735,"14C04S","Savage Pass","6190",1.6,1.3,123,,23.7,21.5,110,,
45.1833333,-115.9666667,20150210,"CLEARWATER AND SALMON",740,"15D01S","Secesh Summit","6540",3.9,1.4,279,,21.4,23.0,93,,
46.5666667,-115.7500000,20150210,"CLEARWATER AND SALMON",747,"15C04S","Shanghi Summit","4600",4.5,1.7,265,,31.3,28.7,109,,
46.9500000,-116.3333333,20150210,"CLEARWATER AND SALMON",752,"16C01S","Sherwin","3200",2.5,1.3,192,,20.2,21.0,96,,
44.7666667,-116.2500000,20150210,"CLEARWATER AND SALMON",782,"16E05S","Squaw Flat","6240",4.4,1.3,338,,21.2,21.2,100,,
46.1500000,-114.4500000,20150210,"CLEARWATER AND SALMON",835,"14C13S","Twelvemile Creek","5600",3.3,1.5,220,,30.6,22.9,134,,
46.1500000,-114.5000000,20150210,"CLEARWATER AND SALMON",836,"14C12S","Twin Lakes","6400",4.5,1.8,250,,39.4,31.9,124,,
43.8000000,-114.8500000,20150210,"CLEARWATER AND SALMON",845,"14F04S","Vienna Mine","8960",4.5,1.3,346,,25.0,21.2,118,,
45.0666667,-116.4500000,20150210,"CLEARWATER AND SALMON",855,"16D08S","West Branch","5560",4.2,1.2,350,,23.1,21.6,107,,
,,,,"CLEARWATER AND SALMON",,,Basin Index (%),"","",240,,"","",107,, 
45.1833333,-119.2500000,20150210,"UMATILLA, WALLA WALLA, WILLOW",304,"19D02S","Arbuckle Mtn","5770",1.7,1.2,142,,17.4,17.5,99,,
45.3666667,-118.4666667,20150210,"UMATILLA, WALLA WALLA, WILLOW",362,"18D20S","Bowman Springs","4530",1.0,0.6,167,,13.8,12.5,110,,
45.5500000,-118.4500000,20150210,"UMATILLA, WALLA WALLA, WILLOW",470,"18D04S","Emigrant Springs","3800",2.0,0.9,222,,19.7,16.7,118,,
45.7000000,-118.1000000,20150210,"UMATILLA, WALLA WALLA, WILLOW",523,"18D19S","High Ridge","4920",3.0,1.5,200,,28.2,26.7,106,,
46.1166667,-117.8500000,20150210,"UMATILLA, WALLA WALLA, WILLOW",824,"17C05S","Touchet","5530",3.7,1.6,231,,30.6,31.7,97,,
,,,,"UMATILLA, WALLA WALLA, WILLOW",,,Basin Index (%),"","",197,,"","",104,, 
45.1833333,-119.2500000,20150210,"DESCHUTES, CROOKED, JOHN DAY",304,"19D02S","Arbuckle Mtn","5770",1.7,1.2,142,,17.4,17.5,99,,
44.2500000,-118.5166667,20150210,"DESCHUTES, CROOKED, JOHN DAY",357,"18E16S","Blue Mountain Spring","5870",2.7,1.0,270,,18.6,17.9,104,,
43.5833333,-122.0666667,20150210,"DESCHUTES, CROOKED, JOHN DAY",388,"22F03S","Cascade Summit","5100",6.2,1.9,326,,44.6,37.8,118,,
43.2333333,-121.8000000,20150210,"DESCHUTES, CROOKED, JOHN DAY",395,"21F22S","Chemult Alternate","4850",4.6,1.0,460,,18.7,15.7,119,,
44.4500000,-119.9333333,20150210,"DESCHUTES, CROOKED, JOHN DAY",440,"19E03S","Derr.","5850",1.5,0.9,167,,14.5,14.8,98,,
44.4166667,-121.8500000,20150210,"DESCHUTES, CROOKED, JOHN DAY",526,"21E06S","Hogg Pass","4790",4.7,1.9,247,,37.7,45.5,83,,
43.8000000,-121.9500000,20150210,"DESCHUTES, CROOKED, JOHN DAY",545,"21F21S","Irish Taylor","5540",2.1,2.1,100,,27.6,38.6,72,,
45.2666667,-118.8500000,20150210,"DESCHUTES, CROOKED, JOHN DAY",605,"18D06S","Lucky Strike","4970",1.1,0.7,157,,13.9,12.9,108,,
43.5166667,-121.9833333,20150210,"DESCHUTES, CROOKED, JOHN DAY",660,"21F10S","New Crescent Lake","4910",3.5,1.2,292,,28.6,23.1,124,,
44.4333333,-120.3333333,20150210,"DESCHUTES, CROOKED, JOHN DAY",671,"20E02S","Ochoco Meadows","5430",1.2,0.8,150,,13.9,14.6,95,,
44.2666667,-119.0166667,20150210,"DESCHUTES, CROOKED, JOHN DAY",789,"19E07S","Starr Ridge","5250",1.0,0.6,167,,11.2,10.0,112,,
44.1500000,-121.6333333,20150210,"DESCHUTES, CROOKED, JOHN DAY",815,"21E13S","Three Creeks Meadow","5690",4.4,1.5,293,,31.3,25.5,123,,
44.6500000,-118.4333333,20150210,"DESCHUTES, CROOKED, JOHN DAY",821,"18E09S","Tipton","5150",1.7,0.6,283,,13.3,12.9,103,,
,,,,"DESCHUTES, CROOKED, JOHN DAY",,,Basin Index (%),"","",236,,"","",102,, 
45.1000000,-119.5000000,20150210,"LOWER COLUMBIA, HOOD RIVER",608,"19D03S","Madison Butte","5150",0.7,0.5,140,,8.0,8.9,90,,
45.4333333,-121.8500000,20150210,"LOWER COLUMBIA, HOOD RIVER",351,"21D33S","Blazed Alder","3650",5.8,3.9,149,,74.9,68.9,109,,
45.1833333,-121.6833333,20150210,"LOWER COLUMBIA, HOOD RIVER",401,"21D12S","Clear Lake","3810",2.4,1.5,160,,26.3,26.5,99,,
45.6166667,-121.7000000,20150210,"LOWER COLUMBIA, HOOD RIVER",504,"21D01S","Greenpoint","3310",6.3,2.5,252,,48.4,44.4,109,,
45.5500000,-122.0000000,20150210,"LOWER COLUMBIA, HOOD RIVER",666,"22D02S","North Fork","3060",11.1,4.2,264,,90.6,83.8,108,,
45.4666667,-121.7000000,20150210,"LOWER COLUMBIA, HOOD RIVER",712,"21D04S","Red Hill","4410",5.8,3.8,153,,62.7,64.9,97,,
,,,,"LOWER COLUMBIA, HOOD RIVER",,,Basin Index (%),"","",196,,"","",105,, 
43.4500000,-122.1333333,20150210,"WILLAMETTE",801,"22F14S","Summit Lake","5610",2.5,2.2,114,,29.5,40.5,73,,
43.8000000,-121.9500000,20150210,"WILLAMETTE",545,"21F21S","Irish Taylor","5540",2.1,2.1,100,,27.6,38.6,72,,
43.5833333,-122.0666667,20150210,"WILLAMETTE",388,"22F03S","Cascade Summit","5100",6.2,1.9,326,,44.6,37.8,118,,
43.9000000,-122.0333333,20150210,"WILLAMETTE",719,"22F43S","Roaring River","4950",4.5,2.2,205,,44.3,39.6,112,,
43.6666667,-122.5666667,20150210,"WILLAMETTE",529,"22F42S","Holland Meadows","4930",6.8,2.2,309,,48.8,42.0,116,,
44.2166667,-121.8666667,20150210,"WILLAMETTE",619,"21E07S","Mckenzie","4770",5.8,3.1,187,,57.0,54.5,105,,
44.4166667,-121.8500000,20150210,"WILLAMETTE",526,"21E06S","Hogg Pass","4790",4.7,1.9,247,,37.7,45.5,83,,
43.6166667,-122.1166667,20150210,"WILLAMETTE",729,"22F04S","Salt Creek Falls","4220",6.8,2.2,309,,52.3,41.2,127,,
45.2500000,-121.7333333,20150210,"WILLAMETTE",655,"21D35S","Mud Ridge","4070",3.5,2.4,146,,43.9,39.9,110,,
44.6166667,-122.2333333,20150210,"WILLAMETTE",584,"22E09S","Little Meadows","4020",8.7,3.9,223,,69.2,66.4,104,,
45.1833333,-121.6833333,20150210,"WILLAMETTE",401,"21D12S","Clear Lake","3810",2.4,1.5,160,,26.3,26.5,99,,
44.4333333,-121.9500000,20150210,"WILLAMETTE",733,"21E05S","Santiam Jct.","3740",5.8,2.3,252,,43.4,43.2,100,,
44.5166667,-122.0833333,20150210,"WILLAMETTE",434,"22E08S","Daly Lake","3690",5.6,2.8,200,,51.8,48.9,106,,
44.3833333,-122.1666667,20150210,"WILLAMETTE",552,"22E07S","Jump Off Joe","3520",7.3,2.6,281,,55.2,47.7,116,,
45.0333333,-121.9333333,20150210,"WILLAMETTE",687,"21D14S","Peavine Ridge","3420",3.8,2.3,165,,37.1,37.8,98,,
45.1000000,-121.7500000,20150210,"WILLAMETTE",398,"21D13S","Clackamas Lake","3400",3.1,2.0,155,,32.7,32.6,100,,
45.5500000,-123.3666667,20150210,"WILLAMETTE",726,"23D01S","Saddle Mountain","3110",10.4,3.6,289,,63.2,60.5,104,,
43.6666667,-122.2166667,20150210,"WILLAMETTE",710,"22F05S","Railroad Overpass","2680",4.8,1.4,343,,36.0,29.8,121,,
44.6000000,-121.9666667,20150210,"WILLAMETTE",614,"21E04S","Marion Forks","2590",5.3,2.6,204,,46.8,48.4,97,,
45.5333333,-123.3000000,20150210,"WILLAMETTE",743,"23D02S","Seine Creek","2060",8.6,2.5,344,,42.4,44.7,95,,
45.2500000,-123.2833333,20150210,"WILLAMETTE",1084,"23D03S","Miller Woods","420",8.1,-998,,-997,39.8,-998,,-997,
,,,,"WILLAMETTE",,,Basin Index (%),"","",228,,"","",103,, 
46.1500000,-122.1500000,20150210,"LEWIS, COWLITZ",553,"22C09S","June Lake","3440",13.5,5.7,237,,104.2,99.4,105,,
46.2666667,-121.9666667,20150210,"LEWIS, COWLITZ",591,"21C26S","Lone Pine","3930",10.6,3.7,286,,65.2,57.6,113,,
46.7833333,-121.7500000,20150210,"LEWIS, COWLITZ",679,"21C35S","Paradise","5130",9.5,3.8,250,,79.1,67.2,118,,
46.6166667,-121.3833333,20150210,"LEWIS, COWLITZ",692,"21C33S","Pigtail Peak","5800",3.7,3.1,119,,46.3,46.4,100,,
46.3500000,-121.5166667,20150210,"LEWIS, COWLITZ",702,"21C14S","Potato Hill","4510",6.9,2.4,288,,45.7,38.3,119,,
46.2000000,-122.2500000,20150210,"LEWIS, COWLITZ",748,"22C10S","Sheep Canyon","3990",12.8,4.2,305,,92.9,71.9,129,,
46.1833333,-121.9333333,20150210,"LEWIS, COWLITZ",776,"21C20S","Spencer Meadow","3400",10.1,3.6,281,,65.3,59.5,110,,
46.2666667,-122.1833333,20150210,"LEWIS, COWLITZ",777,"22C12S","Spirit Lake","3520",6.6,3.2,206,,56.6,52.1,109,,
46.3500000,-121.0833333,20150210,"LEWIS, COWLITZ",599,"21C39S","Lost Horse","5120",3.0,1.5,200,,17.0,20.6,83,,
46.1000000,-121.7666667,20150210,"LEWIS, COWLITZ",804,"21C13S","Surprise Lakes","4290",7.6,3.4,224,,63.4,57.7,110,,
,,,,"LEWIS, COWLITZ",,,Basin Index (%),"","",244,,"","",111,, 
47.0166667,-121.4666667,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",418,"21B13S","Corral Pass","5800",3.6,2.0,180,,34.1,33.2,103,,
47.2833333,-121.4666667,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",897,"21B59S","Meadows Pass","3230",4.6,3.2,144,,59.3,56.1,106,,
47.3500000,-121.5666667,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",898,"21B21S","Mount Gardner","2920",6.4,3.2,200,,60.3,58.4,103,,
47.3333333,-121.4666667,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",899,"21B20S","Tinkham Creek","2990",5.2,3.3,158,,61.0,61.1,100,,
47.2833333,-121.6666667,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",420,"21B42S","Cougar Mountain","3200",5.4,2.6,208,,58.8,53.8,109,,
47.3666667,-121.4500000,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",672,"21B55S","Olallie Meadows","4030",7.5,3.9,192,,71.2,71.9,99,,
48.5166667,-120.7333333,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",711,"20A09S","Rainy Pass","4890",4.6,2.1,219,,41.5,33.5,124,,
47.1666667,-121.4166667,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",1068,"21B31S","Sawmill Ridge","4640",2.7,-998,,-997,40.7,-998,,-997,
47.2666667,-121.3333333,20150210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",788,"21B10S","Stampede Pass","3850",3.8,2.8,136,,48.1,53.0,91,,
